price,latitude,longitude,host_response_rate,host_acceptance_rate,host_listings_count,host_total_listings_count,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,accommodates,bathrooms,bedrooms,beds,availability_30,availability_60,availability_90,availability_365,minimum_nights,maximum_nights,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,host_is_superhost,host_identity_verified,host_has_profile_pic,instant_bookable,has_availability,host_response_time,room_type,phone,work_email,email,brooklyn,manhattan,queens,bronx,staten_island,host_since_days_since,first_review_days_since,last_review_days_since,no_review,air_conditioning,tv,streaming_services,refrigerator,microwave,wifi,parking,gym,water_view,kitchen,neighbourhood_price
1,40.73252249999999,-73.8906776,67.0,100.0,2.0,2.0,2,2,0,0,4,1.0,1.0,2.0,29,59,89,179,30,90,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,1,3,1,0,1,0,0,1,0,0,3607,1385.667299530936,382.2577618941255,1,0,1,0,1,0,1,1,0,0,1,1.5
0,40.6928688,-73.8235843,91.2799962938942,0.0,2.0,2.0,2,0,2,0,1,1.0,0.0,1.0,30,60,90,90,30,30,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,409,1385.667299530936,382.2577618941255,1,1,1,0,0,0,1,0,0,0,1,1.127659574468085
5,40.71561982184664,-73.96636679033364,0.0,8.0,1.0,1.0,1,1,0,0,4,1.0,1.0,1.0,30,60,89,89,30,30,2,0,0,5.0,5.0,4.5,5.0,5.0,5.0,4.5,0.14,0,1,1,0,1,0,3,1,0,1,1,0,0,0,0,539,512.0,469.0,0,0,0,0,1,1,1,1,0,0,1,2.7847358121330723
1,40.70698,-73.95016,100.0,100.0,14.0,14.0,14,0,14,0,1,2.0,1.0,1.0,30,60,90,269,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,1,1,3,1,1,0,0,1,0,0,0,0,296,1385.667299530936,382.2577618941255,1,1,1,0,0,0,1,0,0,0,1,2.7847358121330723
2,40.74375,-73.99242,73.0,84.0,7.0,13.0,6,0,5,1,1,1.0,1.325327162464092,1.0,0,9,39,218,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,2233,1385.667299530936,382.2577618941255,1,0,1,0,1,1,1,0,0,0,1,3.5985130111524164
2,40.79797,-73.93614,100.0,90.0,6.0,6.0,6,6,0,0,3,1.0,2.0,0.0,0,29,59,334,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,0,0,1,3,3,1,0,0,0,1,0,0,0,1181,1385.667299530936,382.2577618941255,1,1,1,0,0,0,1,0,0,0,1,2.0129310344827585
3,40.673141,-73.915642,91.2799962938942,100.0,3.0,3.0,3,3,0,0,6,2.0,3.0,4.0,22,52,82,357,30,365,6,3,0,5.0,5.0,4.5,4.83,5.0,5.0,4.83,0.23,1,1,1,0,1,0,3,1,1,1,1,0,0,0,0,4756,869.0,166.0,0,1,0,0,1,1,1,1,0,0,1,2.1127450980392157
4,40.74898,-73.98746,93.0,95.0,707.0,2453.0,73,0,0,0,2,1.0,1.0,1.0,24,48,74,339,1,1125,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.09,0,1,1,1,1,3,2,1,0,1,0,1,0,0,0,3624,401.0,401.0,0,1,1,0,0,0,1,0,1,0,0,3.9859154929577465
4,40.75988909763699,-73.99016968884042,74.0,71.0,101.0,173.0,80,79,1,0,5,2.0,2.0,2.0,0,0,18,293,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,1,3,1,0,1,0,1,0,0,0,1158,1385.667299530936,382.2577618941255,1,1,1,0,1,1,1,1,0,0,1,3.134851138353765
2,40.75787385972994,-73.81367320040118,100.0,100.0,3.0,3.0,3,1,2,0,2,1.0,1.0,1.0,29,59,89,89,30,365,3,0,0,4.67,5.0,4.67,5.0,5.0,5.0,5.0,0.19,1,1,1,0,1,2,1,1,0,1,0,0,1,0,0,653,562.0,532.0,0,1,0,0,1,1,1,0,0,0,1,1.2580645161290323
1,40.68532912801101,-73.91735187453017,100.0,100.0,9.0,13.0,9,0,9,0,2,1.5,1.0,1.0,30,60,90,180,30,60,46,13,0,4.83,4.72,4.74,4.91,4.93,4.74,4.74,2.44,1,1,1,1,1,3,1,1,0,1,1,0,0,0,0,1264,645.0,353.0,0,1,0,0,1,1,1,0,0,0,1,1.8409785932721712
3,40.8223,-73.95604,91.2799962938942,78.69644493311343,2.0,5.0,2,0,2,0,1,1.0,1.0,1.0,28,58,88,363,30,1125,14,0,0,4.93,4.93,4.86,5.0,4.93,4.79,4.86,0.4,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,4462,1120.0,715.0,0,1,0,0,1,0,0,0,0,0,1,1.9365351629502572
4,40.8055,-73.94696,91.2799962938942,78.69644493311343,1.0,4.0,1,1,0,0,4,1.0,1.0,2.0,27,57,87,362,30,1125,8,0,0,4.71,5.0,5.0,5.0,5.0,4.43,4.71,0.06,0,1,1,0,1,0,3,1,0,1,0,1,0,0,0,4380,4342.0,3023.0,0,1,0,0,0,0,1,0,0,0,1,1.9365351629502572
3,40.67826,-73.92691,100.0,85.0,2.0,3.0,2,0,2,0,2,1.0,1.0,1.0,7,17,47,136,3,45,223,16,7,4.83,4.85,4.89,4.87,4.86,4.57,4.79,2.27,1,1,1,0,1,2,1,1,0,1,1,0,0,0,0,3067,3028.0,82.0,0,1,0,0,1,1,1,1,0,0,0,1.8409785932721712
4,40.6747829289561,-73.91273439545802,100.0,96.0,2.0,2.0,2,2,0,0,5,1.0,3.0,3.0,30,60,90,180,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,1,0,1,1,1,3,3,1,0,1,1,0,0,0,0,2374,1385.667299530936,382.2577618941255,1,1,1,0,1,1,1,1,0,0,1,2.1127450980392157
5,40.71686,-73.99865,91.2799962938942,0.0,2.0,3.0,2,1,1,0,6,1.0,3.0,3.0,30,60,90,365,30,90,9,0,0,4.67,4.67,4.78,4.67,4.78,4.44,4.11,0.43,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1152,714.0,525.0,0,1,1,0,0,0,1,0,0,0,1,3.130841121495327
5,40.67646166411489,-73.87411722698394,100.0,95.0,1.0,1.0,1,1,0,0,6,2.0,3.0,3.0,5,9,36,302,2,30,68,36,3,4.9,4.94,5.0,4.99,4.97,4.43,4.81,3.46,1,0,1,0,1,3,3,1,0,1,1,0,0,0,0,3163,670.0,92.0,0,0,0,1,0,1,1,1,0,0,1,2.1020408163265305
4,40.75735,-73.99343,91.2799962938942,100.0,2.0,2.0,1,1,0,0,2,1.0,1.0,0.0,17,30,46,290,30,1125,61,8,0,4.93,4.93,4.85,4.93,4.98,4.89,4.8,1.66,1,1,1,1,1,0,3,1,0,1,0,1,0,0,0,1858,1182.0,352.0,0,1,1,0,1,1,1,0,0,0,1,3.134851138353765
3,40.76949,-73.95883,100.0,100.0,263.0,1137.0,133,133,0,0,3,1.0,1.0,1.0,0,0,14,284,30,270,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.03,0,1,1,1,1,3,3,1,1,1,0,1,0,0,0,3694,1225.0,1225.0,0,1,0,0,1,1,1,0,0,0,1,2.825
1,40.76523,-73.92812,91.2799962938942,78.69644493311343,1.0,1.0,1,0,1,0,2,1.0,1.0,2.0,29,59,89,364,30,1125,51,0,0,4.86,4.94,4.92,4.88,4.92,4.82,4.8,0.45,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,3610,3477.0,1738.0,0,1,1,0,0,1,1,1,0,0,1,1.6768292682926829
4,40.73953,-73.9828,100.0,100.0,263.0,1137.0,133,133,0,0,3,1.0,1.0,1.0,0,0,0,233,30,270,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,1,1,3,3,1,1,1,0,1,0,0,0,3694,1385.667299530936,382.2577618941255,1,1,0,0,1,1,1,0,1,0,1,3.246153846153846
4,40.66325690028541,-73.94389309799347,91.2799962938942,78.69644493311343,2.0,2.0,2,2,0,0,5,1.0,1.0,2.0,30,60,90,365,30,1125,18,0,0,4.56,4.61,4.67,4.78,4.94,4.67,4.56,1.11,0,1,1,1,1,0,3,1,0,1,1,0,0,0,0,585,568.0,462.0,0,1,0,0,1,0,1,1,0,0,1,1.792
5,40.75629,-73.98483,100.0,70.0,4396.0,5212.0,330,330,0,0,2,1.0,1.0,1.0,29,59,89,363,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,3,3,1,0,1,0,1,0,0,0,1003,1385.667299530936,382.2577618941255,1,1,1,0,0,0,1,0,1,0,0,4.108433734939759
5,40.7399,-74.0021,100.0,100.0,1.0,1.0,1,1,0,0,3,1.0,2.0,2.0,30,60,90,365,30,1125,88,2,0,4.72,4.77,4.64,4.88,4.93,4.94,4.49,0.72,1,1,1,0,1,1,3,1,1,1,0,1,0,0,0,4120,3762.0,113.0,0,0,0,0,1,1,1,0,0,0,1,3.5985130111524164
1,40.6887,-73.75194,91.2799962938942,78.69644493311343,4.0,5.0,4,0,4,0,1,1.0,1.0,1.0,30,60,90,365,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1962,1385.667299530936,382.2577618941255,1,1,1,0,0,0,1,0,0,0,1,2.35
5,40.76442,-73.98735,93.0,100.0,2.0,2.0,2,2,0,0,5,1.0,2.0,2.0,8,31,48,208,2,365,12,12,2,4.83,4.67,5.0,4.75,4.83,4.75,4.17,2.71,1,1,1,1,1,3,3,1,0,1,0,1,0,0,0,304,212.0,101.0,0,1,1,0,1,1,1,0,0,0,1,3.134851138353765
1,40.75193,-73.90049,0.0,0.0,1.0,1.0,1,0,1,0,2,1.0,1.0,1.0,3,33,63,153,30,60,122,4,0,4.77,4.9,4.89,4.87,4.77,4.61,4.7,3.45,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1984,1141.0,358.0,0,0,0,0,1,1,1,1,0,0,0,1.1596638655462186
5,40.7604,-73.9983,100.0,94.0,17.0,29.0,12,12,0,0,4,2.0,2.0,2.0,30,60,90,90,30,365,29,0,0,4.9,4.72,4.93,4.48,4.76,4.76,4.52,0.96,1,0,1,0,1,3,3,1,0,0,0,1,0,0,0,1846,990.0,555.0,0,1,0,0,1,0,1,0,0,0,1,3.134851138353765
3,40.677839,-73.9249896,91.2799962938942,78.69644493311343,2.0,2.0,2,0,2,0,2,1.5,1.0,1.0,30,60,90,180,30,1125,12,0,0,4.92,4.75,4.58,4.83,4.83,4.5,4.83,0.47,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,870,847.0,536.0,0,0,0,1,1,0,1,1,0,0,1,1.8409785932721712
4,40.73456186090097,-73.95675677567176,99.0,58.0,61.0,110.0,61,61,0,0,6,1.5,2.0,2.0,1,31,61,336,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,3,3,1,0,0,1,0,0,0,0,3582,1385.667299530936,382.2577618941255,1,1,1,0,1,1,1,0,0,0,1,3.1666666666666665
4,40.67319643968358,-73.88539181858839,90.0,83.0,1.0,2.0,1,1,0,0,5,1.0,2.0,3.0,9,24,46,79,2,29,39,35,1,4.77,4.74,4.79,4.9,4.92,4.36,4.67,2.99,1,1,1,0,1,2,3,1,0,1,1,0,0,0,0,2704,471.0,87.0,0,0,1,0,1,1,1,1,0,0,1,2.1020408163265305
5,40.67284,-73.95368,100.0,100.0,58.0,61.0,4,4,0,0,12,1.5,5.0,6.0,7,11,12,12,2,365,24,24,6,4.33,4.29,4.46,4.83,4.83,4.54,4.33,3.53,0,1,1,1,1,3,3,1,0,1,1,0,0,0,0,2111,284.0,83.0,0,0,1,0,1,1,1,1,0,0,1,2.1127450980392157
1,40.68863,-73.75079,81.0,99.0,4.0,4.0,4,1,3,0,2,1.0,1.0,1.0,5,16,46,318,3,1125,44,37,2,4.84,4.82,4.75,4.86,4.93,4.7,4.64,1.86,1,0,1,1,1,3,1,1,0,1,0,0,1,0,0,800,789.0,82.0,0,1,1,0,1,1,1,0,0,0,1,2.35
1,40.71189,-73.96484,100.0,50.0,2.0,4.0,2,1,1,0,1,1.0,1.0,1.0,30,60,89,89,30,30,38,0,0,4.82,4.79,4.63,4.89,4.89,4.89,4.79,0.3,0,0,1,0,1,2,1,1,1,1,1,0,0,0,0,4525,3876.0,1126.0,0,1,0,0,0,0,1,0,0,0,1,2.7847358121330723
1,40.90130974717979,-73.8649008462766,90.0,46.0,2.0,2.0,2,2,0,0,1,1.0,1.0,2.0,6,36,66,341,30,365,2,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.14,0,0,1,0,1,3,3,1,0,1,0,0,0,1,0,2391,505.0,106.0,0,0,1,0,0,0,1,0,0,0,1,2.2
2,40.67164,-73.95175,91.2799962938942,100.0,1.0,1.0,1,1,0,0,3,1.0,1.0,1.0,0,0,0,216,30,1125,173,2,0,4.65,4.83,4.64,4.76,4.87,4.79,4.72,1.31,1,1,1,1,1,0,3,1,0,1,1,0,0,0,0,4064,4041.0,185.0,0,1,1,0,1,1,1,1,0,0,1,2.1127450980392157
0,40.70014,-73.82146,80.0,33.0,4.0,9.0,4,0,4,0,1,1.0,1.0,1.0,9,39,69,159,30,365,3,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.17,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,3227,596.0,476.0,0,1,1,0,0,0,1,0,0,0,1,1.127659574468085
4,40.68914,-73.97707,91.2799962938942,78.69644493311343,1.0,2.0,1,0,1,0,2,2.0,2.0,2.0,28,58,88,88,30,32,35,0,0,4.86,4.89,4.86,4.94,4.89,4.83,4.86,0.28,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,4654,3868.0,878.0,0,1,0,1,1,1,1,0,0,0,1,1.95
1,40.69263,-73.92543,100.0,86.0,3.0,3.0,3,0,3,0,1,1.5,1.0,1.0,23,53,83,358,30,125,42,2,0,4.9,4.88,4.86,4.98,4.98,4.76,4.83,0.56,0,1,1,0,1,3,1,1,0,1,1,0,0,0,0,4439,2319.0,360.0,0,1,0,0,1,0,1,1,0,0,1,1.4621848739495797
4,40.721404906681805,-73.99423107529344,100.0,66.0,34.0,34.0,34,34,0,0,2,1.0,0.0,1.0,0,0,0,256,30,365,5,0,0,5.0,5.0,5.0,4.6,5.0,5.0,5.0,0.18,1,1,1,0,1,2,3,1,0,1,0,1,0,0,0,1301,910.0,486.0,0,0,0,1,1,0,1,1,0,0,1,3.927536231884058
3,40.59262,-73.78894,100.0,67.0,1.0,2.0,1,1,0,0,2,0.0,0.0,2.0,30,60,90,365,30,1125,230,0,0,4.84,4.82,4.54,4.92,4.94,4.7,4.66,1.69,1,1,1,0,1,3,3,1,0,1,0,0,1,0,0,4255,4157.0,446.0,0,0,0,0,0,0,0,0,0,0,0,2.6363636363636362
2,40.68493,-73.94652,100.0,99.0,11.0,16.0,4,4,0,0,4,1.0,0.0,2.0,1,2,11,262,5,1125,130,34,2,4.53,4.62,4.42,4.9,4.92,4.64,4.52,1.08,0,0,1,1,1,3,3,1,0,1,1,0,0,0,0,3862,3694.0,99.0,0,1,0,0,0,0,1,1,0,0,1,1.8409785932721712
3,40.71154,-73.99173,63.0,0.0,1.0,5.0,1,0,1,0,1,1.0,1.0,1.0,30,60,90,269,30,90,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,3257,1385.667299530936,382.2577618941255,1,1,0,0,1,1,1,0,0,0,1,3.368715083798883
0,40.69629085649607,-73.91855708525402,99.0,23.0,727.0,1336.0,719,0,719,0,1,1.0,4.0,1.0,0,3,33,308,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,3,1,1,0,1,1,0,0,0,0,4488,1385.667299530936,382.2577618941255,1,0,1,0,1,0,1,0,0,0,1,1.4621848739495797
5,40.74857,-73.97996,100.0,87.0,61.0,116.0,60,60,0,0,6,2.0,3.0,4.0,4,34,64,339,30,1125,8,1,0,4.5,4.75,4.63,4.75,4.75,5.0,4.25,0.17,0,1,1,0,1,3,3,1,0,1,0,1,0,0,0,2857,1484.0,207.0,0,1,0,0,1,1,1,0,1,0,1,3.478021978021978
3,40.78026,-73.97887,100.0,56.0,7.0,16.0,7,7,0,0,3,1.0,1.0,2.0,1,3,30,209,30,180,17,3,0,4.82,4.88,5.0,4.82,5.0,5.0,4.53,0.66,1,1,1,0,1,2,3,1,0,0,0,1,0,0,0,1128,847.0,259.0,0,1,1,0,1,1,1,0,0,0,1,3.020408163265306
0,40.7616901,-73.9626906,99.0,71.0,170.0,345.0,130,130,0,0,2,1.0,1.0,1.0,1,31,61,336,30,365,6,3,0,4.5,4.17,4.33,4.33,4.67,4.83,3.83,0.33,0,1,1,0,1,2,3,1,0,1,0,1,0,0,0,3188,633.0,230.0,0,1,1,0,0,0,1,0,0,0,1,2.825
2,40.68633,-73.83581,91.2799962938942,78.69644493311343,2.0,3.0,2,2,0,0,2,1.0,1.0,1.0,27,57,87,87,30,90,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,0,3,1,0,1,0,0,1,0,0,2539,1385.667299530936,382.2577618941255,1,1,1,0,1,1,1,0,0,0,1,1.5806451612903225
3,40.73030853271485,-73.95561218261719,100.0,78.69644493311343,6.0,49.0,6,6,0,0,6,1.0,3.0,3.0,29,59,89,364,30,367,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,2,3,1,0,1,1,0,0,0,0,1453,1385.667299530936,382.2577618941255,1,0,1,0,0,0,1,0,0,0,1,3.1666666666666665
2,40.72405,-73.85366,100.0,0.0,1.0,1.0,1,0,1,0,2,1.0,1.0,4.0,0,19,49,229,30,1125,158,3,0,4.44,4.64,4.25,4.87,4.82,4.74,4.53,1.61,0,1,1,0,1,3,1,1,0,1,0,0,1,0,0,3292,3027.0,396.0,0,1,0,0,1,1,1,1,0,0,1,2.121212121212121
5,40.67477,-73.95149,100.0,98.0,2.0,2.0,1,1,0,0,6,2.0,3.0,4.0,2,15,41,221,3,27,19,19,2,4.37,4.32,4.53,4.53,4.95,3.79,4.16,2.3,0,1,1,1,1,3,3,1,0,1,1,0,0,0,0,356,328.0,105.0,0,0,0,0,1,1,1,1,0,0,1,2.1127450980392157
1,40.74768482711784,-73.92406812676047,100.0,78.69644493311343,1.0,2.0,1,0,1,0,2,1.0,1.0,1.0,30,60,90,365,30,90,42,1,0,4.62,4.86,4.64,4.79,4.74,4.81,4.62,1.57,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,908,883.0,421.0,0,0,0,0,1,0,0,1,0,0,1,2.362962962962963
4,40.74636,-73.82517,100.0,69.0,9.0,12.0,6,6,0,0,3,1.0,0.0,1.0,28,58,88,363,30,1125,122,0,0,4.95,4.93,4.92,4.97,5.0,4.78,4.88,1.36,1,1,1,0,1,3,3,1,0,1,0,0,1,0,0,4445,2774.0,447.0,0,1,0,0,1,1,1,1,0,0,1,1.2580645161290323
0,40.6774065,-73.7991945,91.2799962938942,100.0,2.0,2.0,2,0,2,0,1,1.0,1.0,1.0,29,59,89,364,30,360,9,3,0,4.78,4.89,4.78,4.89,4.89,4.44,4.89,0.66,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,3197,491.0,420.0,0,1,0,0,0,0,1,0,0,0,1,1.6390977443609023
3,40.76411,-73.99371,56.0,44.0,154.0,170.0,153,153,0,0,5,1.0,2.0,3.0,0,0,0,261,30,365,7,1,0,4.86,5.0,4.86,4.86,5.0,4.86,4.29,0.09,0,1,1,0,1,1,3,1,1,1,0,1,0,0,0,3266,2400.0,176.0,0,1,0,0,0,0,1,0,0,0,1,3.134851138353765
3,40.67708,-73.96174,90.0,100.0,4.0,5.0,1,1,0,0,4,1.0,2.0,2.0,5,30,60,179,30,1125,15,4,0,4.87,4.93,4.73,4.87,4.93,4.87,4.6,0.32,1,1,1,0,1,3,3,1,0,1,1,0,0,0,0,4587,1498.0,177.0,0,0,1,0,1,1,1,1,0,0,1,2.1127450980392157
4,40.76137,-73.99391,91.2799962938942,78.69644493311343,1.0,1.0,1,1,0,0,3,1.0,1.0,1.0,28,58,87,87,30,30,15,0,0,4.6,4.87,4.87,4.73,4.67,4.87,4.8,0.56,0,0,1,0,1,0,3,1,0,1,0,1,0,0,0,3273,881.0,581.0,0,0,0,1,1,0,0,0,0,0,1,3.134851138353765
3,40.66737555748228,-73.92153298950518,100.0,78.69644493311343,3.0,3.0,3,3,0,0,6,1.0,3.0,5.0,30,60,90,365,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,1,3,1,0,1,1,0,0,0,0,173,1385.667299530936,382.2577618941255,1,1,1,0,0,0,1,0,0,0,1,1.826086956521739
0,40.66939970540274,-73.98271958771197,99.0,23.0,727.0,1336.0,719,0,719,0,1,1.0,1.0,1.0,0,2,32,307,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,3,1,1,0,1,1,0,0,0,0,4488,1385.667299530936,382.2577618941255,1,0,1,0,1,0,1,0,0,0,1,3.1020408163265305
3,40.76286917457348,-73.9890563635369,74.0,71.0,101.0,173.0,80,79,1,0,4,1.0,3.0,3.0,0,0,17,292,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,1,3,1,0,1,0,1,0,0,0,1158,1385.667299530936,382.2577618941255,1,1,1,0,1,1,1,1,0,0,1,3.134851138353765
0,40.75356107034668,-73.93659424772933,99.0,23.0,727.0,1336.0,719,0,719,0,1,3.0,4.0,1.0,0,2,32,307,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,3,1,1,0,1,0,0,1,0,0,4488,1385.667299530936,382.2577618941255,1,1,1,0,1,0,1,0,0,0,1,2.362962962962963
3,40.71914,-73.99477,56.0,44.0,154.0,170.0,153,153,0,0,4,2.0,2.0,2.0,0,8,38,217,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,1,3,1,1,1,0,1,0,0,0,3266,1385.667299530936,382.2577618941255,1,1,0,0,0,0,1,0,0,0,1,3.088235294117647
2,40.77554,-73.9468,100.0,79.0,382.0,1480.0,354,2,352,0,1,0.0,1.0,1.0,0,0,0,36,30,180,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,2,1,1,0,1,0,1,0,0,0,1853,1385.667299530936,382.2577618941255,1,0,1,0,0,1,1,0,0,0,1,2.825
0,40.68450905580616,-73.91503063082637,69.0,50.0,21.0,43.0,21,8,13,0,2,1.0,1.0,1.0,0,0,0,96,30,730,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,4035,1385.667299530936,382.2577618941255,1,1,0,0,1,1,1,1,0,0,1,1.8409785932721712
3,40.72327,-73.91083,91.2799962938942,80.0,2.0,2.0,2,2,0,0,5,1.0,1.0,2.0,29,59,89,364,30,190,6,3,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.1,1,1,1,0,1,0,3,1,0,1,0,0,1,0,0,1981,1943.0,221.0,0,1,1,0,1,1,1,1,0,0,1,1.5
2,40.78117,-73.9461,100.0,83.0,75.0,81.0,74,72,2,0,5,1.0,2.0,3.0,0,0,0,204,30,365,2,2,1,4.0,4.5,3.5,3.5,5.0,4.5,3.0,0.32,0,1,1,0,1,3,3,1,0,1,0,1,0,0,0,3662,265.0,85.0,0,1,1,0,1,1,1,0,0,0,1,2.825
4,40.6484658,-73.9174968,100.0,100.0,1.0,1.0,1,1,0,0,2,1.0,1.0,1.0,1,17,43,96,1,21,165,94,10,4.99,4.99,4.96,4.98,4.99,4.87,4.91,6.84,1,0,1,0,1,3,3,1,0,1,1,0,0,0,0,2137,804.0,87.0,0,0,0,0,0,1,1,1,0,0,1,1.515
3,40.76291,-73.9884,80.0,68.0,4.0,5.0,2,2,0,0,4,1.0,2.0,2.0,10,10,40,315,75,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,1,1,3,3,1,1,1,0,1,0,0,0,2123,1385.667299530936,382.2577618941255,1,1,1,0,1,1,1,1,0,0,1,3.134851138353765
5,40.58726,-73.81588,91.2799962938942,0.0,1.0,1.0,1,1,0,0,5,1.0,2.0,4.0,30,60,90,180,30,1125,127,0,0,4.76,4.79,4.8,4.95,4.92,4.75,4.58,2.01,1,0,1,0,1,0,3,1,0,1,0,0,1,0,0,3174,1975.0,448.0,0,0,0,1,1,0,1,1,0,0,1,2.5
2,40.68177,-73.83809,91.2799962938942,78.69644493311343,2.0,2.0,2,0,2,0,1,1.0,1.0,1.0,30,60,90,365,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,130,1385.667299530936,382.2577618941255,1,0,1,0,0,0,1,0,0,0,1,1.5806451612903225
0,40.71257,-73.90038,100.0,100.0,5.0,5.0,5,0,5,0,2,1.0,1.0,1.0,4,25,55,55,30,30,12,1,0,4.58,4.75,4.92,4.67,4.67,4.75,4.75,0.21,0,1,1,0,1,2,1,1,0,1,0,0,1,0,0,1849,1763.0,438.0,0,1,0,0,1,1,1,1,0,0,1,1.2307692307692308
